,CARD_SIDO_NM,avg_temp,precipitation,avg_relative_humidity,year,month
21876,대전,22.7,0.0,72.3,2019,09
21877,울산,23.5,0.0,91.1,2019,09
21878,경기,21.1,0.0,81.1,2019,09
21879,강원,23.8,0.0,59.9,2019,09
21880,충북,20.1,0.0,83.3,2019,09
21881,충남,20.1,0.0,74.8,2019,09
21882,전북,22.9,0.0,87.6,2019,09
21883,전남,24.5,0.0,90.8,2019,09
21884,경북,23.2,0.0,80.9,2019,09
21885,경남,24.1,0.0,84.3,2019,09
21886,제주,24.1,0.0,93.8,2019,09
21887,서울,22.4,0.0,61.0,2019,09
21888,부산,24.1,0.0,89.5,2019,09
21889,대구,23.6,0.0,79.3,2019,09
21890,광주,23.5,0.0,83.3,2019,09
21891,인천,21.7,0.0,83.4,2019,09
21892,대전,22.1,0.0,76.6,2019,09
21893,울산,22.9,0.0,91.0,2019,09
21894,경기,21.0,0.0,81.6,2019,09
21895,강원,22.3,0.0,67.1,2019,09
21896,충북,19.4,0.0,83.0,2019,09
21897,충남,20.9,0.0,80.0,2019,09
21898,전북,22.6,0.0,87.6,2019,09
21899,전남,24.0,0.0,91.9,2019,09
21900,경북,22.4,0.0,81.3,2019,09
21901,경남,23.9,0.0,83.8,2019,09
21902,제주,23.6,0.0,92.0,2019,09
21903,서울,23.1,0.0,67.1,2019,10
21904,부산,22.4,0.0,95.3,2019,10
21905,대구,22.8,0.0,91.3,2019,10
21906,광주,20.7,0.0,98.3,2019,10
21907,인천,22.8,0.0,77.3,2019,10
21908,대전,22.1,0.0,86.4,2019,10
21909,울산,22.5,0.0,97.4,2019,10
21910,경기,22.0,0.0,85.9,2019,10
21911,강원,21.5,0.0,83.1,2019,10
21912,충북,21.1,0.0,85.9,2019,10
21913,충남,21.3,0.0,86.6,2019,10
21914,전북,22.0,0.0,97.0,2019,10
21915,전남,21.9,0.0,93.8,2019,10
21916,경북,23.1,0.0,90.5,2019,10
21917,경남,21.7,0.0,93.4,2019,10
21918,제주,23.4,0.0,89.4,2019,10
21919,서울,21.6,0.0,88.0,2019,10
21920,부산,22.7,0.0,97.8,2019,10
21921,대구,21.8,0.0,98.3,2019,10
21922,광주,20.8,0.0,98.5,2019,10
21923,인천,22.1,0.0,85.0,2019,10
21924,대전,21.1,0.0,94.3,2019,10
21925,울산,22.4,0.0,98.0,2019,10
21926,경기,21.9,0.0,94.6,2019,10
21927,강원,21.2,0.0,93.5,2019,10
21928,충북,20.8,0.0,91.3,2019,10
21929,충남,21.1,0.0,92.1,2019,10
21930,전북,20.6,0.0,99.0,2019,10
21931,전남,22.4,0.0,95.0,2019,10
21932,경북,21.3,0.0,97.8,2019,10
21933,경남,22.0,0.0,90.0,2019,10
21934,제주,24.8,0.0,88.3,2019,10
21935,서울,22.4,0.0,73.4,2019,10
21936,부산,24.6,0.0,74.4,2019,10
21937,대구,23.2,0.0,80.1,2019,10
21938,광주,22.1,0.0,89.4,2019,10
21939,인천,23.1,0.0,72.3,2019,10
21940,대전,22.2,0.0,87.0,2019,10
21941,울산,24.0,0.0,81.1,2019,10
21942,경기,22.8,0.0,85.3,2019,10
21943,강원,20.3,0.0,84.4,2019,10
21944,충북,20.2,0.0,87.3,2019,10
21945,충남,22.9,0.0,79.9,2019,10
21946,전북,22.0,0.0,96.4,2019,10
21947,전남,23.7,0.0,77.9,2019,10
21948,경북,22.5,0.0,83.3,2019,10
21949,경남,23.8,0.0,75.3,2019,10
21950,제주,23.4,0.0,86.5,2019,10
21951,서울,22.4,0.0,71.5,2019,10
21952,부산,22.9,0.0,75.9,2019,10
21953,대구,22.1,0.0,80.5,2019,10
21954,광주,22.4,0.0,86.9,2019,10
21955,인천,22.2,0.0,77.9,2019,10
21956,대전,22.5,0.0,84.1,2019,10
21957,울산,21.7,0.0,84.5,2019,10
21958,경기,21.9,0.0,87.8,2019,10
21959,강원,19.9,0.0,82.5,2019,10
21960,충북,20.6,0.0,85.9,2019,10
21961,충남,21.0,0.0,88.0,2019,10
21962,전북,22.4,0.0,92.4,2019,10
21963,전남,22.8,0.0,83.1,2019,10
21964,경북,20.4,0.0,86.3,2019,10
21965,경남,21.7,0.0,80.4,2019,10
21966,제주,23.1,0.0,81.3,2019,10
21967,서울,18.7,0.0,72.6,2019,10
21968,부산,21.7,0.0,81.5,2019,10
21969,대구,21.4,0.0,73.9,2019,10
21970,광주,18.4,0.0,87.1,2019,10
21971,인천,18.5,0.0,76.6,2019,10
21972,대전,19.2,0.0,83.8,2019,10
21973,울산,20.9,0.0,83.3,2019,10
21974,경기,18.9,0.0,82.4,2019,10
21975,강원,15.7,0.0,92.6,2019,10
21976,충북,18.8,0.0,77.1,2019,10
21977,충남,17.8,0.0,81.6,2019,10
21978,전북,18.6,0.0,95.4,2019,10
21979,전남,21.7,0.0,75.9,2019,10
21980,경북,18.3,0.0,88.3,2019,10
21981,경남,22.0,0.0,75.4,2019,10
21982,제주,20.8,0.0,76.1,2019,10
21983,서울,18.1,0.0,53.4,2019,10
21984,부산,18.7,0.0,61.9,2019,10
21985,대구,17.5,0.0,62.1,2019,10
21986,광주,19.2,0.0,75.9,2019,10
21987,인천,17.9,0.0,60.5,2019,10
21988,대전,18.4,0.0,68.4,2019,10
21989,울산,17.2,0.0,67.6,2019,10
21990,경기,18.0,0.0,68.5,2019,10
21991,강원,14.5,0.0,73.6,2019,10
21992,충북,16.9,0.0,63.6,2019,10
21993,충남,17.8,0.0,75.5,2019,10
21994,전북,19.4,0.0,83.0,2019,10
21995,전남,19.5,0.0,69.1,2019,10
21996,경북,15.3,0.0,74.6,2019,10
21997,경남,18.4,0.0,61.1,2019,10
21998,제주,20.8,0.0,77.8,2019,10
21999,서울,14.8,0.0,92.0,2019,10
22000,부산,18.3,0.0,79.0,2019,10
22001,대구,15.4,0.0,92.9,2019,10
22002,광주,16.6,0.0,93.1,2019,10
22003,인천,15.3,0.0,91.9,2019,10
22004,대전,15.7,0.0,91.9,2019,10
22005,울산,16.3,0.0,89.9,2019,10
22006,경기,14.8,0.0,96.6,2019,10
22007,강원,16.1,0.0,77.6,2019,10
22008,충북,14.6,0.0,90.8,2019,10
22009,충남,15.4,0.0,96.0,2019,10
22010,전북,16.1,0.0,96.6,2019,10
22011,전남,17.5,0.0,82.5,2019,10
22012,경북,15.5,0.0,85.6,2019,10
22013,경남,16.5,0.0,80.1,2019,10
22014,제주,21.8,0.0,74.4,2019,10
22015,서울,14.7,0.0,58.8,2019,10
22016,부산,18.9,0.0,59.1,2019,10
22017,대구,18.0,0.0,59.3,2019,10
22018,광주,17.0,0.0,70.8,2019,10
22019,인천,15.7,0.0,56.6,2019,10
22020,대전,15.6,0.0,75.5,2019,10
22021,울산,17.8,0.0,62.4,2019,10
22022,경기,15.0,0.0,70.8,2019,10
22023,강원,17.1,0.0,51.3,2019,10
22024,충북,14.0,0.0,75.4,2019,10
22025,충남,14.4,0.0,73.8,2019,10
22026,전북,16.4,0.0,81.3,2019,10
22027,전남,18.4,0.0,59.0,2019,10
22028,경북,16.4,0.0,68.0,2019,10
22029,경남,18.1,0.0,61.1,2019,10
22030,제주,20.5,0.0,61.5,2019,10
22031,서울,13.6,0.0,48.3,2019,10
22032,부산,17.5,0.0,51.1,2019,10
22033,대구,14.8,0.0,53.5,2019,10
22034,광주,15.2,0.0,52.9,2019,10
22035,인천,14.5,0.0,45.9,2019,10
22036,대전,13.2,0.0,71.1,2019,10
22037,울산,15.8,0.0,64.8,2019,10
22038,경기,12.8,0.0,71.9,2019,10
22039,강원,16.6,0.0,42.9,2019,10
22040,충북,10.5,0.0,73.5,2019,10
22041,충남,12.9,0.0,77.5,2019,10
22042,전북,14.0,0.0,76.6,2019,10
22043,전남,16.4,0.0,48.9,2019,10
22044,경북,15.0,0.0,57.1,2019,10
22045,경남,15.6,0.0,45.5,2019,10
22046,제주,17.6,0.0,50.4,2019,10
22047,서울,15.2,0.0,60.9,2019,10
22048,부산,19.4,0.0,57.4,2019,10
22049,대구,16.4,0.0,64.5,2019,10
22050,광주,16.9,0.0,60.0,2019,10
22051,인천,16.1,0.0,60.8,2019,10
22052,대전,14.1,0.0,79.9,2019,10
22053,울산,17.3,0.0,72.8,2019,10
22054,경기,14.9,0.0,79.9,2019,10
22055,강원,17.7,0.0,52.0,2019,10
22056,충북,11.6,0.0,86.1,2019,10
22057,충남,14.5,0.0,79.6,2019,10
22058,전북,15.9,0.0,76.4,2019,10
22059,전남,18.6,0.0,63.1,2019,10
22060,경북,16.5,0.0,62.8,2019,10
22061,경남,16.8,0.0,60.9,2019,10
22062,제주,19.0,0.0,51.0,2019,10
22063,서울,18.8,0.0,60.0,2019,10
22064,부산,21.1,0.0,60.3,2019,10
22065,대구,18.9,0.0,64.1,2019,10
22066,광주,19.6,0.0,63.1,2019,10
22067,인천,19.3,0.0,63.9,2019,10
22068,대전,17.4,0.0,74.1,2019,10
22069,울산,19.4,0.0,68.3,2019,10
22070,경기,18.8,0.0,74.8,2019,10
22071,강원,18.4,0.0,64.4,2019,10
22072,충북,16.5,0.0,71.6,2019,10
22073,충남,18.1,0.0,72.8,2019,10
22074,전북,18.5,0.0,80.5,2019,10
22075,전남,20.7,0.0,55.4,2019,10
22076,경북,19.6,0.0,67.5,2019,10
22077,경남,20.0,0.0,54.6,2019,10
22078,제주,21.0,0.0,57.8,2019,10
22079,서울,17.9,0.0,49.3,2019,10
22080,부산,19.9,0.0,57.4,2019,10
22081,대구,19.2,0.0,53.8,2019,10
22082,광주,20.0,0.0,54.0,2019,10
22083,인천,18.2,0.0,52.0,2019,10
22084,대전,18.3,0.0,63.5,2019,10
22085,울산,19.0,0.0,64.4,2019,10
22086,경기,18.3,0.0,64.3,2019,10
22087,강원,18.6,0.0,58.4,2019,10
22088,충북,17.0,0.0,62.3,2019,10
22089,충남,18.0,0.0,59.4,2019,10
22090,전북,19.0,0.0,72.8,2019,10
22091,전남,21.0,0.0,51.1,2019,10
22092,경북,18.8,0.0,61.8,2019,10
22093,경남,19.7,0.0,50.1,2019,10
22094,제주,21.4,0.0,62.3,2019,10
22095,서울,17.2,0.0,52.6,2019,10
22096,부산,18.0,0.0,57.5,2019,10
22097,대구,16.0,0.0,63.6,2019,10
22098,광주,18.2,0.0,54.5,2019,10
22099,인천,17.5,0.0,58.3,2019,10
22100,대전,16.7,0.0,68.8,2019,10
22101,울산,17.0,0.0,63.8,2019,10
22102,경기,16.9,0.0,71.3,2019,10
22103,강원,15.6,0.0,62.8,2019,10
22104,충북,14.0,0.0,75.1,2019,10
22105,충남,16.1,0.0,67.6,2019,10
22106,전북,17.7,0.0,70.6,2019,10
22107,전남,18.8,0.0,52.6,2019,10
22108,경북,15.6,0.0,67.9,2019,10
22109,경남,17.8,0.0,51.9,2019,10
22110,제주,19.7,0.0,63.0,2019,10
22111,서울,14.4,0.0,56.9,2019,10
22112,부산,18.3,0.0,63.1,2019,10
22113,대구,16.6,0.0,66.4,2019,10
22114,광주,15.2,0.0,72.1,2019,10
22115,인천,14.3,0.0,57.0,2019,10
22116,대전,14.6,0.0,75.5,2019,10
22117,울산,17.0,0.0,72.0,2019,10
22118,경기,14.0,0.0,73.0,2019,10
22119,강원,15.1,0.0,75.3,2019,10
22120,충북,13.0,0.0,79.1,2019,10
22121,충남,13.6,0.0,69.1,2019,10
22122,전북,15.2,0.0,82.0,2019,10
22123,전남,18.2,0.0,62.1,2019,10
22124,경북,15.7,0.0,77.1,2019,10
22125,경남,17.2,0.0,62.8,2019,10
22126,제주,19.3,0.0,67.4,2019,10
22127,서울,14.5,0.0,55.6,2019,10
22128,부산,15.6,0.0,69.5,2019,10
22129,대구,14.1,0.0,75.5,2019,10
22130,광주,14.0,0.0,68.6,2019,10
22131,인천,14.0,0.0,58.4,2019,10
22132,대전,14.2,0.0,73.1,2019,10
22133,울산,13.9,0.0,83.0,2019,10
22134,경기,13.3,0.0,76.3,2019,10
22135,강원,11.9,0.0,85.4,2019,10
22136,충북,12.5,0.0,76.9,2019,10
22137,충남,12.3,0.0,73.0,2019,10
22138,전북,14.0,0.0,81.4,2019,10
22139,전남,16.7,0.0,66.3,2019,10
22140,경북,12.1,0.0,86.5,2019,10
22141,경남,15.1,0.0,66.0,2019,10
22142,제주,17.4,0.0,71.4,2019,10
22143,서울,14.6,0.0,58.3,2019,10
22144,부산,16.2,0.0,63.0,2019,10
22145,대구,13.5,0.0,76.8,2019,10
22146,광주,15.5,0.0,75.0,2019,10
22147,인천,14.8,0.0,67.1,2019,10
22148,대전,14.5,0.0,75.1,2019,10
22149,울산,14.0,0.0,80.3,2019,10
22150,경기,13.9,0.0,79.6,2019,10
22151,강원,15.4,0.0,62.5,2019,10
22152,충북,10.9,0.0,83.6,2019,10
22153,충남,13.6,0.0,75.8,2019,10
22154,전북,15.1,0.0,83.1,2019,10
22155,전남,16.5,0.0,63.3,2019,10
22156,경북,13.2,0.0,78.9,2019,10
22157,경남,14.2,0.0,69.6,2019,10
22158,제주,18.1,0.0,61.1,2019,10
22159,서울,15.4,0.0,56.0,2019,10
22160,부산,17.1,0.0,65.6,2019,10
22161,대구,14.0,0.0,79.5,2019,10
22162,광주,15.6,0.0,75.4,2019,10
22163,인천,16.0,0.0,58.8,2019,10
22164,대전,15.0,0.0,77.6,2019,10
22165,울산,15.8,0.0,79.0,2019,10
22166,경기,14.6,0.0,79.9,2019,10
22167,강원,15.5,0.0,63.8,2019,10
22168,충북,12.5,0.0,80.4,2019,10
22169,충남,14.2,0.0,74.0,2019,10
22170,전북,15.2,0.0,85.1,2019,10
22171,전남,17.0,0.0,67.5,2019,10
22172,경북,14.1,0.0,80.8,2019,10
22173,경남,14.9,0.0,71.5,2019,10
22174,제주,19.3,0.0,68.6,2019,10
22175,서울,17.0,0.0,58.3,2019,10
22176,부산,16.8,0.0,92.8,2019,10
22177,대구,14.7,0.0,93.4,2019,10
22178,광주,17.1,0.0,75.4,2019,10
22179,인천,18.2,0.0,57.9,2019,10
22180,대전,15.8,0.0,81.3,2019,10
22181,울산,16.8,0.0,91.5,2019,10
22182,경기,16.7,0.0,75.4,2019,10
22183,강원,15.1,0.0,85.0,2019,10
22184,충북,14.2,0.0,78.8,2019,10
22185,충남,15.8,0.0,74.4,2019,10
22186,전북,16.6,0.0,86.9,2019,10
22187,전남,16.9,0.0,77.0,2019,10
22188,경북,15.7,0.0,84.5,2019,10
22189,경남,15.2,0.0,82.3,2019,10
22190,제주,19.1,0.0,89.3,2019,10
22191,서울,17.0,0.0,63.8,2019,10
22192,부산,19.1,0.0,77.9,2019,10
22193,대구,17.2,0.0,79.6,2019,10
22194,광주,17.3,0.0,82.3,2019,10
22195,인천,17.2,0.0,69.6,2019,10
22196,대전,16.7,0.0,76.9,2019,10
22197,울산,17.4,0.0,86.8,2019,10
22198,경기,16.0,0.0,85.3,2019,10
22199,강원,16.5,0.0,76.0,2019,10
22200,충북,14.5,0.0,77.8,2019,10
22201,충남,15.5,0.0,79.8,2019,10
22202,전북,17.0,0.0,90.0,2019,10
22203,전남,19.5,0.0,74.9,2019,10
22204,경북,17.3,0.0,82.1,2019,10
22205,경남,17.8,0.0,76.1,2019,10
22206,제주,19.8,0.0,75.6,2019,10
22207,서울,16.5,0.0,70.3,2019,10
22208,부산,18.7,0.0,75.1,2019,10
22209,대구,15.6,0.0,81.9,2019,10
22210,광주,17.2,0.0,75.4,2019,10
22211,인천,16.5,0.0,75.8,2019,10
22212,대전,15.4,0.0,76.1,2019,10
22213,울산,16.7,0.0,87.6,2019,10
22214,경기,15.1,0.0,88.5,2019,10
22215,강원,17.4,0.0,64.8,2019,10
22216,충북,12.9,0.0,83.4,2019,10
22217,충남,14.2,0.0,80.8,2019,10
22218,전북,17.0,0.0,82.5,2019,10
22219,전남,19.0,0.0,72.4,2019,10
22220,경북,15.9,0.0,83.6,2019,10
22221,경남,16.9,0.0,76.5,2019,10
22222,제주,19.1,0.0,73.0,2019,10
22223,서울,17.1,0.0,61.0,2019,10
22224,부산,18.6,0.0,67.5,2019,10
22225,대구,15.5,0.0,79.6,2019,10
22226,광주,17.5,0.0,67.1,2019,10
22227,인천,17.4,0.0,69.0,2019,10
22228,대전,15.5,0.0,77.8,2019,10
22229,울산,17.4,0.0,77.6,2019,10
22230,경기,16.1,0.0,81.5,2019,10
22231,강원,17.0,0.0,65.5,2019,10
22232,충북,13.5,0.0,82.0,2019,10
22233,충남,15.5,0.0,76.5,2019,10
22234,전북,16.8,0.0,78.3,2019,10
22235,전남,18.7,0.0,64.0,2019,10
22236,경북,16.1,0.0,80.8,2019,10
22237,경남,16.9,0.0,66.4,2019,10
22238,제주,19.9,0.0,65.5,2019,10
22239,서울,18.1,0.0,56.1,2019,10
22240,부산,19.0,0.0,68.0,2019,10
22241,대구,16.0,0.0,77.1,2019,10
22242,광주,18.0,0.0,69.3,2019,10
22243,인천,18.0,0.0,64.4,2019,10
22244,대전,16.9,0.0,75.1,2019,10
22245,울산,17.4,0.0,79.4,2019,10
22246,경기,16.6,0.0,78.1,2019,10
22247,강원,16.2,0.0,73.4,2019,10
22248,충북,14.2,0.0,77.3,2019,10
22249,충남,16.5,0.0,70.4,2019,10
22250,전북,17.5,0.0,72.0,2019,10
22251,전남,19.2,0.0,65.5,2019,10
22252,경북,15.4,0.0,80.8,2019,10
22253,경남,18.1,0.0,65.3,2019,10
22254,제주,20.8,0.0,69.0,2019,10
22255,서울,17.0,0.0,57.3,2019,10
22256,부산,18.0,0.0,73.1,2019,10
22257,대구,16.4,0.0,76.8,2019,10
22258,광주,17.7,0.0,74.9,2019,10
22259,인천,17.8,0.0,59.5,2019,10
22260,대전,16.5,0.0,74.1,2019,10
22261,울산,17.8,0.0,77.5,2019,10
22262,경기,17.0,0.0,73.1,2019,10
22263,강원,16.4,0.0,75.9,2019,10
22264,충북,14.7,0.0,78.3,2019,10
22265,충남,16.7,0.0,67.9,2019,10
22266,전북,16.3,0.0,77.3,2019,10
22267,전남,18.6,0.0,67.6,2019,10
22268,경북,16.4,0.0,78.1,2019,10
22269,경남,17.5,0.0,68.5,2019,10
22270,제주,20.3,0.0,78.9,2019,10
22271,서울,18.3,0.0,47.6,2019,10
22272,부산,18.4,0.0,76.6,2019,10
22273,대구,17.9,0.0,71.4,2019,10
22274,광주,18.3,0.0,72.1,2019,10
22275,인천,18.2,0.0,54.5,2019,10
22276,대전,18.9,0.0,60.1,2019,10
22277,울산,17.6,0.0,89.6,2019,10
22278,경기,18.6,0.0,62.6,2019,10
22279,강원,17.2,0.0,72.6,2019,10
22280,충북,17.4,0.0,60.6,2019,10
22281,충남,17.9,0.0,56.8,2019,10
22282,전북,18.2,0.0,71.3,2019,10
22283,전남,19.3,0.0,64.4,2019,10
22284,경북,17.2,0.0,83.9,2019,10
22285,경남,18.3,0.0,65.6,2019,10
22286,제주,20.1,0.0,71.1,2019,10
22287,서울,16.7,0.0,58.0,2019,10
22288,부산,19.6,0.0,74.0,2019,10
22289,대구,19.2,0.0,60.1,2019,10
22290,광주,17.7,0.0,75.6,2019,10
22291,인천,16.0,0.0,65.6,2019,10
22292,대전,17.3,0.0,68.8,2019,10
22293,울산,18.1,0.0,85.4,2019,10
22294,경기,16.6,0.0,71.8,2019,10
22295,강원,16.1,0.0,74.0,2019,10
22296,충북,15.7,0.0,73.3,2019,10
22297,충남,16.9,0.0,62.3,2019,10
22298,전북,17.1,0.0,72.0,2019,10
22299,전남,19.8,0.0,64.4,2019,10
22300,경북,16.9,0.0,83.8,2019,10
22301,경남,19.3,0.0,65.9,2019,10
22302,제주,20.1,0.0,70.0,2019,10
22303,서울,10.0,0.0,60.0,2019,10
22304,부산,17.5,0.0,52.3,2019,10
22305,대구,15.5,0.0,53.0,2019,10
22306,광주,13.5,0.0,62.5,2019,10
22307,인천,10.2,0.0,63.0,2019,10
22308,대전,12.7,0.0,66.3,2019,10
22309,울산,15.4,0.0,62.3,2019,10
22310,경기,9.8,0.0,75.5,2019,10
22311,강원,14.4,0.0,49.5,2019,10
22312,충북,10.5,0.0,68.3,2019,10
22313,충남,10.7,0.0,69.3,2019,10
22314,전북,12.8,0.0,63.6,2019,10
22315,전남,15.3,0.0,59.3,2019,10
22316,경북,15.0,0.0,55.5,2019,10
22317,경남,16.2,0.0,52.8,2019,10
22318,제주,16.5,0.0,62.9,2019,10
22319,서울,11.0,0.0,59.0,2019,10
22320,부산,14.0,0.0,41.9,2019,10
22321,대구,12.3,0.0,51.1,2019,10
22322,광주,12.3,0.0,65.4,2019,10
22323,인천,12.5,0.0,59.1,2019,10
22324,대전,10.8,0.0,68.4,2019,10
22325,울산,12.3,0.0,49.9,2019,10
22326,경기,10.2,0.0,76.8,2019,10
22327,강원,13.1,0.0,44.1,2019,10
22328,충북,7.6,0.0,78.3,2019,10
22329,충남,9.7,0.0,74.3,2019,10
22330,전북,11.4,0.0,67.8,2019,10
22331,전남,14.2,0.0,53.0,2019,10
22332,경북,11.7,0.0,56.8,2019,10
22333,경남,12.0,0.0,51.8,2019,10
22334,제주,16.0,0.0,57.6,2019,10
22335,서울,12.9,0.0,65.9,2019,10
22336,부산,15.4,0.0,55.0,2019,10
22337,대구,11.6,0.0,66.3,2019,10
22338,광주,13.1,0.0,69.9,2019,10
22339,인천,14.1,0.0,68.3,2019,10
22340,대전,11.9,0.0,69.4,2019,10
22341,울산,13.1,0.0,63.6,2019,10
22342,경기,12.4,0.0,79.6,2019,10
22343,강원,14.2,0.0,51.8,2019,10
22344,충북,9.2,0.0,77.4,2019,10
22345,충남,12.5,0.0,73.8,2019,10
22346,전북,12.7,0.0,63.5,2019,10
22347,전남,14.7,0.0,59.5,2019,10
22348,경북,12.0,0.0,64.0,2019,10
22349,경남,12.6,0.0,61.4,2019,10
22350,제주,15.7,0.0,65.0,2019,10
22351,서울,12.5,0.0,61.0,2019,10
22352,부산,16.4,0.0,57.1,2019,10
22353,대구,14.3,0.0,60.8,2019,10
22354,광주,14.9,0.0,66.6,2019,10
22355,인천,13.6,0.0,53.1,2019,10
22356,대전,14.1,0.0,71.0,2019,10
22357,울산,14.8,0.0,62.0,2019,10
22358,경기,12.6,0.0,75.4,2019,10
22359,강원,15.8,0.0,42.8,2019,10
22360,충북,11.3,0.0,76.1,2019,10
22361,충남,11.6,0.0,78.0,2019,10
22362,전북,14.5,0.0,65.0,2019,10
22363,전남,15.8,0.0,60.6,2019,10
22364,경북,14.8,0.0,55.0,2019,10
22365,경남,14.6,0.0,57.3,2019,10
22366,제주,17.9,0.0,57.5,2019,10
22367,서울,11.2,0.0,60.3,2019,10
22368,부산,14.6,0.0,47.1,2019,10
22369,대구,13.5,0.0,53.6,2019,10
22370,광주,12.9,0.0,69.5,2019,10
22371,인천,13.0,0.0,61.4,2019,10
22372,대전,11.6,0.0,73.6,2019,10
22373,울산,13.6,0.0,53.5,2019,10
22374,경기,10.3,0.0,78.9,2019,10
22375,강원,15.2,0.0,38.8,2019,10
22376,충북,8.0,0.0,77.8,2019,10
22377,충남,9.9,0.0,78.4,2019,10
22378,전북,12.0,0.0,68.4,2019,10
22379,전남,14.9,0.0,56.5,2019,10
22380,경북,14.1,0.0,47.3,2019,10
22381,경남,13.4,0.0,54.5,2019,10
22382,제주,16.3,0.0,59.3,2019,10
22383,서울,14.8,0.0,73.8,2019,10
22384,부산,16.2,0.0,50.8,2019,10
22385,대구,14.1,0.0,67.1,2019,10
22386,광주,13.8,0.0,74.9,2019,10
22387,인천,15.7,0.0,78.3,2019,10
22388,대전,13.3,0.0,79.6,2019,10
22389,울산,15.7,0.0,53.9,2019,10
22390,경기,14.1,0.0,86.1,2019,10
22391,강원,18.1,0.0,42.9,2019,10
22392,충북,10.3,0.0,84.4,2019,10
22393,충남,13.4,0.0,86.1,2019,10
22394,전북,13.8,0.0,72.6,2019,10
22395,전남,15.9,0.0,60.4,2019,10
22396,경북,15.9,0.0,54.4,2019,10
22397,경남,14.0,0.0,58.6,2019,10
22398,제주,16.5,0.0,61.5,2019,10
22399,서울,14.9,0.0,57.9,2019,11
22400,부산,17.5,0.0,56.1,2019,11
22401,대구,15.3,0.0,69.6,2019,11
22402,광주,15.6,0.0,71.1,2019,11
22403,인천,15.1,0.0,52.4,2019,11
22404,대전,14.6,0.0,73.9,2019,11
22405,울산,16.6,0.0,66.8,2019,11
22406,경기,14.3,0.0,75.8,2019,11
22407,강원,16.7,0.0,60.0,2019,11
22408,충북,12.8,0.0,79.8,2019,11
22409,충남,13.0,0.0,70.6,2019,11
22410,전북,15.4,0.0,65.9,2019,11
22411,전남,17.9,0.0,68.6,2019,11
22412,경북,15.2,0.0,71.1,2019,11
22413,경남,15.9,0.0,60.6,2019,11
22414,제주,18.3,0.0,67.5,2019,11
22415,서울,13.6,0.0,57.3,2019,11
22416,부산,17.5,0.0,67.1,2019,11
22417,대구,14.2,0.0,78.3,2019,11
22418,광주,15.7,0.0,71.6,2019,11
22419,인천,13.8,0.0,64.0,2019,11
22420,대전,13.2,0.0,79.1,2019,11
22421,울산,15.6,0.0,81.9,2019,11
22422,경기,12.9,0.0,82.3,2019,11
22423,강원,16.4,0.0,57.6,2019,11
22424,충북,11.7,0.0,83.8,2019,11
22425,충남,12.0,0.0,79.3,2019,11
22426,전북,15.2,0.0,67.8,2019,11
22427,전남,17.4,0.0,72.9,2019,11
22428,경북,15.1,0.0,76.8,2019,11
22429,경남,15.3,0.0,72.3,2019,11
22430,제주,18.6,0.0,74.6,2019,11
22431,서울,14.7,0.0,57.8,2019,11
22432,부산,16.4,0.0,71.9,2019,11
22433,대구,14.6,0.0,79.5,2019,11
22434,광주,15.5,0.0,69.6,2019,11
22435,인천,14.9,0.0,59.0,2019,11
22436,대전,14.4,0.0,76.4,2019,11
22437,울산,15.5,0.0,78.8,2019,11
22438,경기,14.0,0.0,76.8,2019,11
22439,강원,12.6,0.0,81.6,2019,11
22440,충북,13.1,0.0,77.8,2019,11
22441,충남,13.2,0.0,69.6,2019,11
22442,전북,15.0,0.0,66.1,2019,11
22443,전남,17.0,0.0,73.0,2019,11
22444,경북,14.6,0.0,79.9,2019,11
22445,경남,15.4,0.0,69.6,2019,11
22446,제주,17.5,0.0,75.1,2019,11
22447,서울,13.8,0.0,57.8,2019,11
22448,부산,14.3,0.0,64.8,2019,11
22449,대구,13.4,0.0,69.5,2019,11
22450,광주,14.7,0.0,73.1,2019,11
22451,인천,14.2,0.0,64.4,2019,11
22452,대전,13.6,0.0,74.0,2019,11
22453,울산,13.3,0.0,69.8,2019,11
22454,경기,13.0,0.0,76.1,2019,11
22455,강원,12.3,0.0,73.6,2019,11
22456,충북,10.6,0.0,78.4,2019,11
22457,충남,13.0,0.0,70.3,2019,11
22458,전북,13.8,0.0,72.8,2019,11
22459,전남,16.1,0.0,68.5,2019,11
22460,경북,12.0,0.0,75.5,2019,11
22461,경남,13.5,0.0,69.3,2019,11
22462,제주,17.3,0.0,73.4,2019,11
22463,서울,12.4,0.0,65.1,2019,11
22464,부산,15.2,0.0,58.8,2019,11
22465,대구,12.4,0.0,70.8,2019,11
22466,광주,13.9,0.0,78.3,2019,11
22467,인천,13.2,0.0,70.9,2019,11
22468,대전,12.1,0.0,77.1,2019,11
22469,울산,13.3,0.0,71.0,2019,11
22470,경기,10.8,0.0,85.4,2019,11
22471,강원,15.4,0.0,47.8,2019,11
22472,충북,8.5,0.0,83.8,2019,11
22473,충남,10.5,0.0,80.1,2019,11
22474,전북,12.8,0.0,76.3,2019,11
22475,전남,16.1,0.0,66.1,2019,11
22476,경북,13.4,0.0,62.3,2019,11
22477,경남,13.3,0.0,66.4,2019,11
22478,제주,17.3,0.0,66.8,2019,11
22479,서울,11.0,0.0,63.6,2019,11
22480,부산,15.8,0.0,52.1,2019,11
22481,대구,12.5,0.0,66.9,2019,11
22482,광주,12.8,0.0,72.6,2019,11
